Symbol,Company_name,Volumne,Turnover_value,Trades,Clean_price_avg_%,Clean_price_open_%,Clean_price_high_%,Clean_price_low_%,Clean_price_close_%,Change_%,ID,Group,Date
R2509A,0,64,6881.29,3,102.279,102.29,102.29,102.2788,102.2788,0.48,IB,90,2023-03-31
R2512A,0,373,39227.06,12,101.9459,101.9,101.999,101.9,101.999,0.99,IB,90,2023-03-31
R2603AE,0,4,1811.32,1,91.5,91.5,91.5,91.5,91.5,0.33,IB,90,2023-03-31
R2604A,0,1356,138093.82,14,101.139,100.8,101.2,100.8,101.1,0.28,IB,90,2023-03-31
R2610AE,0,4,1816.24,2,91.0,91.0,91.0,91.0,91.0,-0.55,IB,90,2023-03-31
R2804AE,0,229,116061.42,17,102.1163,102.1,102.1498,102.09,102.1498,0.05,IB,90,2023-03-31
R2307AE,MINISTERUL FINANTELOR OBLIGATIUNI 2023 EURO,199,98577.92,10,99.5073,99.5215,99.5215,99.5,99.5,0.05,IB,90,2023-03-31
R2312A,MINISTERUL FINANTELOR PUBLICE,104,10414.54,4,98.331,98.5,98.5,98.303,98.3101,0.01,IB,90,2023-03-31
R2408A,0,270,27146.3,3,97.1019,97.1,97.15,97.1,97.15,0.15,IB,90,2023-03-31
R2512AE,0,167,77041.33,4,92.6119,92.77,92.77,92.6,92.6,0.0,IB,90,2023-03-31
HUE26,CJ HUNEDOARA,73,1373.53,1,100.0,100.0,100.0,100.0,100.0,-1.86,CB,91,2023-04-01
HUE26B,CONSILIUL JUDETEAN HUNEDOARA,230,4410.67,4,101.92,100.0,102.0,100.0,102.0,2.0,CB,91,2023-04-01
PMB25,OBLIGATIUNI MUN. BUCURESTI 2025,7,66563.31,3,94.88,94.88,94.89,94.88,94.89,0.73,CB,91,2023-04-01
PRD26,ORASUL PREDEAL,3,49.92,1,95.0,95.0,95.0,95.0,95.0,-5.0,CB,91,2023-04-01
ALB25,Primaria Alba Iulia,281,3198.56,6,103.7,103.7,103.7,103.7,103.7,0.0,CB,91,2023-04-01
SRE28,PRIMARIA ORASULUI SIRET,8,316.46,2,101.5,101.5,101.5,101.5,101.5,0.0,CB,91,2023-04-01
PBK27E,Patria Bank Obligatiuni 2027,5,12360.36,1,98.89,98.89,98.89,98.89,98.89,0.91,CB,91,2023-04-01
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,472,42954.3,8,91.0,91.4,91.4,90.71,91.0,0.0,CB,91,2023-04-01
R2306A,MINISTERUL FINANTELOR,177,18851.22,5,100.0141,100.09,100.1,100.0,100.1,0.01,IB,91,2023-04-01
R2312B,0,20,2068.3,2,100.3134,100.45,100.45,100.2679,100.2679,-0.03,IB,91,2023-04-01
R2403A,0,1130,109833.32,13,96.7182,96.9749,96.9749,96.62,96.62,-0.1,IB,91,2023-04-01
R2404AE,0,70,34273.4,1,98.8,98.8,98.8,98.8,98.8,0.7,IB,91,2023-04-01
R2404B,0,30,3048.1,2,100.8433,100.75,100.8899,100.75,100.8899,0.42,IB,91,2023-04-01
R2410A,0,13,1284.01,1,96.46,96.46,96.46,96.46,96.46,-0.03,IB,91,2023-04-01
R2412A,0,10,991.5,1,97.2,97.2,97.2,97.2,97.2,0.99,IB,91,2023-04-01
R2412AE,0,1028,512040.43,20,99.2015,99.1,99.8,99.1,99.8,0.71,IB,91,2023-04-01
R2504A,0,1150,112490.72,19,97.1693,97.2015,97.2015,97.0,97.2015,-0.01,IB,91,2023-04-01
R2506A,0,84,9163.24,3,102.0562,102.38,102.38,101.7,101.7,-0.66,IB,91,2023-04-01
R2509A,0,407,43595.42,13,101.8541,101.86,101.86,101.8,101.8,-0.47,IB,91,2023-04-01
R2512A,0,1268,133204.07,17,101.8105,101.999,102.0,101.601,101.93,-0.07,IB,91,2023-04-01
R2804AE,0,588,298392.77,19,102.0291,102.0301,102.145,102.0,102.0,-0.15,IB,91,2023-04-01
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,12,1230.48,1,99.799,99.799,99.799,99.799,99.799,0.38,IB,91,2023-04-01
R2312A,MINISTERUL FINANTELOR PUBLICE,293,29362.12,8,98.392,98.3101,98.45,98.3101,98.3601,0.05,IB,91,2023-04-01
R2408A,0,352,35396.01,8,97.1068,97.1,97.15,96.98,97.15,0.0,IB,91,2023-04-01
R2512AE,0,112,51824.04,3,92.7089,92.71,92.71,92.7,92.7,0.11,IB,91,2023-04-01
HUE26,CJ HUNEDOARA,264,5059.87,5,101.8,101.8,101.89,101.8,101.89,1.89,CB,92,2023-04-02
HUE26B,CONSILIUL JUDETEAN HUNEDOARA,388,7450.83,4,102.0,102.0,102.0,102.0,102.0,0.0,CB,92,2023-04-02
TIM26D,MUNICIPIUL TIMISOARA,5,88.09,1,93.58,93.58,93.58,93.58,93.58,-12.54,CB,92,2023-04-02
ORV27,PRIMARIA ORASULUI ORAVITA,5,158.86,1,99.99,99.99,99.99,99.99,99.99,6.37,CB,92,2023-04-02
LIBRA32E,LIBRA INTERNET BANK BONDS EUR 2032,2,5016.66,1,99.11,99.11,99.11,99.11,99.11,-2.8,CB,92,2023-04-02
AUT24E,Obligatiuni Autonom Services 2024,5,24640.49,2,97.01,97.01,97.01,97.0,97.0,-1.02,CB,92,2023-04-02
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,162,14770.68,6,91.11,91.0,91.4,90.82,91.0,0.0,CB,92,2023-04-02
R2306A,MINISTERUL FINANTELOR,321,34216.65,10,100.0439,100.1,100.1,100.0,100.1,0.0,IB,92,2023-04-02
R2312AE,0,15,7487.7,1,99.5,99.5,99.5,99.5,99.5,-0.4,IB,92,2023-04-02
R2312B,0,88,9114.08,2,100.4091,100.3,100.5,100.3,100.5,0.23,IB,92,2023-04-02
R2403A,0,253,24657.34,4,96.9598,96.7,97.08,96.7,97.0799,0.48,IB,92,2023-04-02
R2404A,0,431,43137.16,10,99.3764,99.89,99.89,99.33,99.89,0.9,IB,92,2023-04-02
R2412A,0,35,3474.1,2,97.27,97.27,97.27,97.27,97.27,0.07,IB,92,2023-04-02
R2412AE,0,3000,1499160.0,1,99.2,99.2,99.2,99.2,99.2,-0.6,IB,92,2023-04-02
R2504A,0,184,18007.58,4,97.1776,97.011,97.39,97.011,97.39,0.19,IB,92,2023-04-02
R2506A,0,10,1088.4,1,101.75,101.75,101.75,101.75,101.75,0.05,IB,92,2023-04-02
R2509A,0,7,750.06,2,101.8214,101.71,102.1,101.71,102.1,0.29,IB,92,2023-04-02
R2512A,0,2066,217553.66,19,101.9919,102.3999,102.3999,101.8002,102.0,0.07,IB,92,2023-04-02
R2603AE,0,14,6355.5,3,91.2571,91.6,91.6,91.2,91.2,-0.33,IB,92,2023-04-02
R2604A,0,166,16893.08,5,100.9808,101.1,101.1,100.9021,100.9021,-0.2,IB,92,2023-04-02
R2610AE,0,96,43101.12,5,89.5,89.5001,89.5001,89.5,89.5,-1.65,IB,92,2023-04-02
R2804AE,0,883,449785.12,20,102.0572,102.1,102.1499,102.0,102.0,0.0,IB,92,2023-04-02
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,659,67670.79,5,99.917,99.8,99.95,99.77,99.95,0.15,IB,92,2023-04-02
R2312A,MINISTERUL FINANTELOR PUBLICE,663,66450.61,12,98.3773,98.38,98.45,98.36,98.361,0.0,IB,92,2023-04-02
R2408A,0,840,84457.6,4,97.0548,97.1,97.12,97.02,97.02,-0.13,IB,92,2023-04-02
R2508AE,0,30,14235.6,2,94.1001,94.1002,94.1002,94.1,94.1,-0.78,IB,92,2023-04-02
R2512AE,0,647,299988.22,7,92.6001,92.61,92.61,92.6,92.6,-0.11,IB,92,2023-04-02
HUE26,CJ HUNEDOARA,854,16385.25,9,101.89,101.89,101.9,101.89,101.89,0.0,CB,93,2023-04-03
HUE26B,CONSILIUL JUDETEAN HUNEDOARA,103,1978.32,2,102.0,102.0,102.0,102.0,102.0,0.0,CB,93,2023-04-03
BNET26E,BITTNET SYSTEMS - 2026E,20,10494.98,3,104.19,104.18,104.2,104.18,104.2,0.01,CB,93,2023-04-03
LIBRA32E,LIBRA INTERNET BANK BONDS EUR 2032,17,42682.13,7,98.94,99.16,99.16,98.5,98.5,-0.62,CB,93,2023-04-03
PBK28E,Patria Bank Obligatiuni 2028 EUR,17,41803.37,4,98.04,98.45,98.45,98.0,98.0,0.0,CB,93,2023-04-03
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,194,17714.08,9,91.23,91.48,91.5,91.0,91.5,0.55,CB,93,2023-04-03
R2306A,MINISTERUL FINANTELOR,241,25707.47,4,100.1,100.1,100.1,100.1,100.1,0.0,IB,93,2023-04-03
